source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp
138850284022034816,45.61706209745503,35.72764954821503,0.038857502285147505,20.106333,1.3891888
138850284022616448,45.60655859806639,35.72087776602877,0.20110098895548545,13.457282,1.4597473
138850829482535424,45.43302852988423,35.62490301499714,0.9940021096832732,20.710638,1.0702515
138850898202025344,45.47593768179711,35.64033623149644,0.2209312124847681,20.241589,2.298565
138850936857110656,45.45005625712743,35.64474029901247,0.35103187843155453,18.29385,1.3713322
138851138720210176,45.44038703783471,35.659644877132735,0.44128354157516747,18.337894,1.5568047
138851280453115776,45.48057851454872,35.65202668917782,1.6226705985754513,19.494377,2.4829712
138851314814220416,45.49224710206203,35.66635161395496,1.157254233888961,18.518791,1.0937309
138851619756570240,45.44619356528758,35.68686667856821,1.134628064458373,20.355337,2.4898853
138852311246920576,45.38154591559367,35.70632650339806,0.8760644149473854,20.080109,1.1475925
138852616189023616,45.46087784875605,35.738413403330256,1.3536199116185215,19.649752,2.4988422
138853097225351168,45.56116234776348,35.722929042980965,1.5699618249836944,20.164667,1.6559048
138853479477705344,45.56867380696748,35.73421730480988,0.38234345468401953,20.014515,1.0067635
138853823075073536,45.54188925235174,35.78472833475101,0.13785040115613384,19.35897,1.034111
138854024943644416,45.486461224667934,35.7442330801712,1.8876131356183006,19.998268,2.1232681
138855060026008192,45.515994163770856,35.83539715471891,0.26326006355045783,17.485996,0.92591286
138855472343137024,45.14308348157844,35.553252044416396,0.7551334617199577,16.058626,1.1677246
138855609780225152,45.16493645113365,35.57361791909135,0.5944469217007868,19.117908,1.1007538
138855609781581056,45.16785956074009,35.57619348332436,0.9842988479251233,15.302522,1.2770386
138855644141319552,45.17257170703677,35.574649833463496,1.0597489557536612,16.658976,1.460124
138856090817902592,45.2259731071589,35.60682085698648,0.6146984691668,14.925927,0.9468384
138856846732150144,45.16241155497388,35.61490822960593,0.697003469700557,11.021969,1.6406288
138857121610047616,45.143164253662164,35.64723666366456,0.028039571774602715,18.654247,1.3488026
138857254753640704,45.16242378030979,35.666317693806604,0.4974252544097664,17.767769,1.2022076
138858049322951168,45.34277982842143,35.680988814880656,2.9243173127811133,10.772821,0.65701294
138858083682689152,45.32450348660306,35.6881116905017,0.7461861962655092,15.118322,1.044054
138858289841117440,45.305610137942246,35.70037597037352,1.0265902788788932,19.624058,1.9307556
138858839595572480,45.216806541833066,35.689503433096,0.11906884054763575,18.605831,1.3333492
138859801669658880,45.06699761669383,35.61877892771129,0.8814506718324698,14.90871,1.0412598
138860140971664384,45.12404085261755,35.668455526255585,0.5713828318752544,19.138163,2.457199
138861274843075712,45.09197534750217,35.72289332490698,1.4827211214601077,19.477098,2.5341034
138861416577090944,45.11145823924855,35.7404519339927,0.08151775611553869,19.022604,1.274992
138862894045840512,45.11638749655975,35.75875656799147,0.6155371224235217,17.336643,1.2899647
138863198988462848,45.107553821852605,35.78129360255207,0.8507796191804659,19.707628,1.9907722
138864882615650048,45.39711737548564,35.788907426306125,1.5824402825197352,17.772501,2.1566277
138864955630318720,45.38653266163864,35.79643052642319,0.3817371460100036,19.973328,1.6684761
138865054414323328,45.31984452456173,35.75688133511526,1.070376700292877,19.953789,2.4121838
